SKU_CODE,PRODUCT_NAME,COLOUR,CATEGORY,SUB_CATEGORY,TAGS,COLLECTIVE_SET,COST_PRICE,SELL_PRICE
SKU0639,Oak Non-stick Pan Set,Pine,Kitchen,Cookware,"[""modern"", ""adjustable"", ""rustic"", ""oak"", ""coastal"", ""kitchen"", ""pine""]","[""complete decor kit""]",129.63,388.00
SKU0640,Unique Table Runner,Navy,Textiles,Table Linen,"[""space-saving"", ""farmhouse"", ""durable"", ""navy"", ""rustic"", ""ambient"", ""classic""]","[""curated collection"", ""bedroom decor"", ""industrial loft look""]",316.25,946.41
SKU0641,Teak Table Lamp,Beige,Lighting,Table Lamp,"[""teak"", ""space-saving"", ""eco-friendly"", ""industrial"", ""beige"", ""giftable"", ""functional"", ""contemporary""]","[""curated collection"", ""bedroom decor""]",369.75,821.11
SKU0642,Microfiber Vanity Table,Silver,Furniture,Vanity,"[""microfiber"", ""silver"", ""portable"", ""bohemian"", ""essential"", ""home""]","[""home essentials""]",184.00,483.35
SKU0643,Resin Bookshelf,Terracotta,Furniture,Storage,"[""scandinavian"", ""resin"", ""adjustable"", ""decor"", ""functional"", ""terracotta""]","[""home essentials""]",23.74,48.20
SKU0644,Linen Table Lamp,Charcoal,Lighting,Table Lamp,"[""scandinavian"", ""portable"", ""decor"", ""charcoal"", ""linen"", ""classic"", ""essential""]","[""living room set"", ""complete decor kit""]",360.23,814.74
SKU0645,Textured Knit Throw Blanket,Silver,Textiles,Throw Blanket,"[""silver"", ""storage"", ""rustic"", ""coastal"", ""stylish"", ""essential"", ""home""]","[""living room set"", ""curated collection"", ""rustic retreat collection""]",276.89,686.06
SKU0646,Silk Standing Desk,Pine,Furniture,Desk,"[""silk"", ""portable"", ""functional"", ""home office"", ""pine""]","[""office setup"", ""designer's choice""]",233.38,610.59
SKU0647,Cozy Bedside Lamp,Emerald,Lighting,Table Lamp,"[""soft"", ""bedroom"", ""stylish"", ""emerald"", ""essential"", ""home""]","[""bedroom decor"", ""rustic retreat collection"", ""complete decor kit""]",369.20,845.77
SKU0648,Art Deco LED Vanity Mirror,Natural,Bathroom,Vanity Mirror,"[""handmade"", ""industrial"", ""decor"", ""bathroom"", ""contemporary"", ""natural""]","[""complete decor kit""]",111.85,216.69
SKU0649,Memory Foam Bedside Lamp,Mustard Yellow,Lighting,Table Lamp,"[""mustard yellow"", ""storage"", ""portable"", ""industrial"", ""functional"", ""bedroom"", ""glam"", ""memory foam"", ""home""]","[""home essentials""]",387.38,719.90
SKU0650,Spacious Microfiber Bedsheet,Emerald,Home Necessities,Bedsheets,"[""microfiber"", ""modern"", ""eco-friendly"", ""industrial"", ""bedroom"", ""emerald"", ""essential"", ""comfort"", ""home""]","[""sleep well set"", ""complete decor kit"", ""bedroom comfort bundle""]",325.27,967.46
SKU0651,Set of 4 Marble Coasters,Cream,Decor,Coaster,"[""minimalist"", ""soft"", ""adjustable"", ""cream"", ""marble"", ""unique"", ""coastal"", ""home""]","[""curated collection"", ""dining collection"", ""industrial loft look""]",281.53,778.96
SKU0652,Brass Silk Blend Sheets,Bronze,Textiles,Sheets,"[""silk"", ""bronze"", ""eco-friendly"", ""brass"", ""giftable"", ""classic"", ""comfort""]","[""boho chic set"", ""bedroom decor"", ""home essentials""]",176.39,344.07
SKU0653,Plush Tabletop Sculpture,Indigo,Art,Sculpture,"[""indigo"", ""space-saving"", ""functional"", ""essential"", ""home""]","[""designer's choice""]",383.88,977.24
SKU0654,Cotton Rolling Utility Cart,Blue,Storage,Utility Cart,"[""cotton"", ""decor"", ""blue"", ""lighting"", ""glam""]","[""boho chic set"", ""home essentials""]",95.91,270.15
SKU0655,Direct to Metal Protective Paint,Oak,Paints,Metal Finishes,"[""metal"", ""paint"", ""renovation"", ""storage"", ""bohemian"", ""functional"", ""oak"", ""unique"", ""wall treatment"", ""contemporary""]","[""home renovation supplies"", ""painting project kit"", ""home essentials""]",223.54,502.28
SKU0656,Standard Pillowcases,Oak,Textiles,Pillowcase,"[""modern"", ""durable"", ""storage"", ""oak"", ""seating""]","[""curated collection""]",329.58,559.53
SKU0657,Linen Storage Bin with Lid,Natural,Storage,Bin,"[""portable"", ""functional"", ""coastal"", ""linen"", ""natural"", ""glam""]","[""complete decor kit""]",242.66,664.83
SKU0658,Smart Botanical Wall Art,Black,Art,Wall Decor,"[""soft"", ""durable"", ""black"", ""eco-friendly"", ""industrial"", ""unique"", ""contemporary""]","[""complete decor kit""]",327.86,783.01
SKU0659,Breezy Cheese Board,Green,Kitchen,Serveware,"[""green"", ""kitchen"", ""ambient"", ""home""]","[""boho chic set"", ""complete decor kit""]",118.32,197.21
SKU0660,Tractor Synthetic Enamel,Pink,Paints,Enamels,"[""paint"", ""renovation"", ""pink"", ""ambient"", ""coastal"", ""wall treatment"", ""home"", ""glam""]","[""complete decor kit"", ""painting project kit"", ""home renovation supplies""]",284.27,796.11
SKU0661,Linen Office Desk,Floral,Furniture,Desk,"[""soft"", ""bohemian"", ""decor"", ""home office"", ""linen"", ""floral""]","[""office setup"", ""industrial loft look"", ""home essentials""]",357.80,815.57
SKU0662,Set of 6 Drawer Dividers,Grey,Storage,Drawer Organizer,"[""handmade"", ""industrial"", ""unique"", ""glam"", ""grey""]","[""rustic retreat collection"", ""complete decor kit""]",333.04,826.93
SKU0663,Stylish Throw Pillow,Walnut,Textiles,Cushion,"[""scandinavian"", ""space-saving"", ""walnut"", ""handmade"", ""industrial"", ""functional"", ""home""]","[""outdoor living"", ""complete decor kit""]",142.87,370.58
SKU0664,Minimalist Wall Sconce,Pink,Lighting,Wall Sconce,"[""minimalist"", ""soft"", ""durable"", ""pink"", ""glam"", ""comfort"", ""home""]","[""designer's choice""]",320.59,534.78
SKU0665,Large Bohemian Tapestry,White,Art,Tapestry,"[""minimalist"", ""white"", ""eco-friendly"", ""decor"", ""contemporary""]","[""curated collection"", ""glamorous accents""]",226.23,614.89
SKU0666,Cotton Platform Bed,White,Furniture,Bed,"[""white"", ""eco-friendly"", ""cotton"", ""giftable"", ""bedroom"", ""unique"", ""coastal"", ""lighting""]","[""living room set"", ""complete decor kit""]",157.19,409.09
SKU0667,Rattan Mood Light,Transparent,Lighting,Ambient Light,"[""minimalist"", ""transparent"", ""handmade"", ""adjustable"", ""giftable"", ""functional"", ""rattan""]","[""outdoor living"", ""curated collection"", ""industrial loft look""]",169.34,272.47
SKU0668,Fabric Decorative Figurine,Natural,Decor,Figurine,"[""durable"", ""eco-friendly"", ""decor"", ""fabric"", ""natural""]","[""living room set"", ""complete decor kit""]",162.37,435.96
SKU0669,Scandinavian Mug Set of 4,Transparent,Kitchen,Tableware,"[""transparent"", ""rustic"", ""industrial"", ""giftable"", ""kitchen"", ""essential""]","[""home essentials""]",424.59,708.35
SKU0670,Set of 4 Marble Coasters,Orange,Decor,Coaster,"[""soft"", ""rustic"", ""giftable"", ""marble"", ""orange"", ""essential"", ""contemporary""]","[""boho chic set"", ""outdoor living"", ""home essentials""]",404.22,617.08
SKU0671,Resin Arch Floor Lamp,Orange,Lighting,Floor Lamp,"[""resin"", ""space-saving"", ""classic"", ""orange"", ""contemporary"", ""comfort"", ""glam""]","[""designer's choice""]",286.32,445.80
SKU0672,Compact Throw Pillow,Rust,Textiles,Cushion,"[""soft"", ""unique"", ""coastal"", ""classic"", ""rust"", ""comfort""]","[""modern minimalist vibe"", ""curated collection"", ""bedroom decor""]",108.56,298.09
SKU0673,Set of 3 Abstract Prints,Rust,Art,Prints,"[""durable"", ""adjustable"", ""coastal"", ""rust"", ""glam""]","[""home essentials""]",148.62,326.93
SKU0674,Acrylic Office Desk,White,Furniture,Desk,"[""soft"", ""farmhouse"", ""white"", ""unique"", ""home office"", ""acrylic"", ""classic"", ""essential"", ""contemporary""]","[""boho chic set"", ""bedroom decor"", ""complete decor kit""]",197.96,409.95
SKU0675,Coastal Turkish Bath Towel,Maroon,Bathroom,Towel Set,"[""minimalist"", ""modern"", ""durable"", ""handmade"", ""maroon"", ""rustic"", ""bathroom"", ""comfort""]","[""complete decor kit""]",85.58,182.60
SKU0676,Collapsible Fabric Bin,Rust,Storage,Bin,"[""essential"", ""industrial"", ""stylish"", ""fabric"", ""rust""]","[""home essentials""]",123.76,361.56
SKU0677,Copper Rolling Utility Cart,Maroon,Storage,Utility Cart,"[""copper"", ""handmade"", ""maroon"", ""eco-friendly"", ""industrial"", ""decor"", ""coastal""]","[""complete decor kit""]",447.27,706.91
SKU0678,Velvet Storage Bin with Lid,Maple,Storage,Bin,"[""modern"", ""maple"", ""velvet"", ""seating"", ""glam""]","[""curated collection""]",301.17,900.52
SKU0679,Glass Abstract Figurine,Red,Art,Sculpture,"[""glass"", ""farmhouse"", ""handmade"", ""red"", ""industrial"", ""giftable"", ""stylish""]","[""boho chic set"", ""complete decor kit""]",449.53,961.52
SKU0680,Teak Cotton Sheet Set,Cream,Textiles,Sheets,"[""teak"", ""space-saving"", ""durable"", ""cotton"", ""cream"", ""lighting""]","[""outdoor living"", ""complete decor kit""]",371.84,978.30
SKU0681,Memory Foam Towel Set (6-piece),White,Bathroom,Towel Set,"[""modern"", ""soft"", ""handmade"", ""white"", ""bathroom"", ""memory foam"", ""home""]","[""boho chic set"", ""designer's choice""]",350.16,686.33
SKU0682,Tranquil Wall Clock,Lavender,Decor,Clock,"[""lavender"", ""giftable"", ""adjustable""]","[""outdoor living"", ""designer's choice""]",203.63,442.60
SKU0683,Apex Dust Proof Emulsion,Turquoise,Paints,Exterior Paints,"[""space-saving"", ""durable"", ""paint"", ""renovation"", ""industrial"", ""turquoise"", ""giftable"", ""wall treatment"", ""essential""]","[""modern minimalist vibe"", ""complete decor kit"", ""painting project kit"", ""home renovation supplies""]",350.28,769.94
SKU0684,Classic Arch Floor Lamp,Charcoal,Lighting,Floor Lamp,"[""farmhouse"", ""soft"", ""portable"", ""bohemian"", ""charcoal"", ""home""]","[""home essentials""]",294.43,675.29
SKU0685,Tropical Leaf Print,Navy,Art,Prints,"[""bohemian"", ""navy"", ""essential"", ""home"", ""lighting"", ""glam""]","[""complete decor kit""]",401.66,877.26
SKU0686,Copper Cube Storage Unit,Navy,Storage,Shelf,"[""modern"", ""copper"", ""storage"", ""industrial"", ""navy""]","[""rustic retreat collection"", ""designer's choice""]",373.92,1013.56
SKU0687,Memory Foam Bath Rug,Pine,Bathroom,Bath Mat,"[""soft"", ""portable"", ""industrial"", ""bathroom"", ""unique"", ""stylish"", ""pine"", ""memory foam""]","[""complete decor kit""]",16.98,42.40
SKU0688,Classic Framed Print,Natural,Art,Framed Art,"[""minimalist"", ""giftable"", ""home"", ""natural"", ""lighting""]","[""designer's choice""]",419.22,816.92
SKU0689,Glass Serving Bowl,Teal,Kitchen,Serveware,"[""minimalist"", ""glass"", ""handmade"", ""adjustable"", ""giftable"", ""kitchen"", ""teal""]","[""curated collection"", ""industrial loft look""]",231.56,663.47
SKU0690,Brass Soap Dispenser,Grey,Bathroom,Accessory Set,"[""storage"", ""brass"", ""industrial"", ""bathroom"", ""seating"", ""stylish"", ""contemporary"", ""grey""]","[""complete decor kit""]",162.05,313.68
SKU0691,Glass Abstract Canvas Print,Cream,Art,Wall Decor,"[""glass"", ""cream"", ""decor"", ""coastal"", ""stylish"", ""lighting""]","[""curated collection""]",237.08,357.02
SKU0692,Concrete Platform Bed,Yellow,Furniture,Bed,"[""scandinavian"", ""handmade"", ""yellow"", ""bedroom"", ""seating"", ""classic"", ""contemporary"", ""concrete""]","[""office setup"", ""home essentials""]",52.43,108.85
SKU0693,Apex Dust Proof Emulsion,Green,Paints,Exterior Paints,"[""paint"", ""green"", ""renovation"", ""rustic"", ""ambient"", ""giftable"", ""wall treatment"", ""stylish"", ""glam""]","[""complete decor kit"", ""painting project kit"", ""home renovation supplies""]",130.58,243.14
SKU0694,Minimalist Serving Tray,Floral,Decor,Tray,"[""minimalist"", ""storage"", ""eco-friendly"", ""industrial"", ""stylish"", ""floral""]","[""outdoor living"", ""curated collection""]",185.00,372.88
SKU0695,Oak Storage Unit,Beige,Furniture,Storage,"[""handmade"", ""ambient"", ""oak"", ""functional"", ""beige"", ""stylish""]","[""modern minimalist vibe"", ""bedroom decor"", ""designer's choice""]",105.67,208.44
SKU0696,Collapsible Fabric Bin,Blue,Storage,Bin,"[""minimalist"", ""giftable"", ""functional"", ""blue"", ""fabric"", ""lighting""]","[""home essentials""]",222.41,394.54
SKU0697,Cozy Tabletop Sculpture,Floral,Art,Sculpture,"[""industrial"", ""ambient"", ""giftable"", ""contemporary"", ""floral""]","[""home essentials""]",42.48,94.49
SKU0698,Vintage 400-TC Cotton Bedsheet Set,Rust,Home Necessities,Bedsheets,"[""cotton"", ""functional"", ""bedroom"", ""seating"", ""stylish"", ""essential"", ""contemporary"", ""rust"", ""comfort"", ""glam""]","[""sleep well set"", ""bedroom decor"", ""bedroom comfort bundle"", ""home essentials""]",91.62,266.60
SKU0699,Microfiber LED Vanity Mirror,Grey,Bathroom,Vanity Mirror,"[""microfiber"", ""modern"", ""handmade"", ""portable"", ""bathroom"", ""grey""]","[""designer's choice""]",35.41,77.72
SKU0700,Steel Stainless Steel Pot,Floral,Kitchen,Cookware,"[""portable"", ""rustic"", ""industrial"", ""floral"", ""kitchen"", ""classic"", ""steel""]","[""curated collection""]",223.86,556.97
SKU0701,Hypoallergenic Duvet Cover Set (Queen),Indigo,Textiles,Bedding,"[""scandinavian"", ""minimalist"", ""indigo"", ""soft"", ""decor""]","[""outdoor living"", ""home essentials""]",272.11,791.23
SKU0702,Set of 2 Linen Pillowcases,Navy,Textiles,Pillowcase,"[""handmade"", ""navy"", ""ambient"", ""bohemian"", ""linen"", ""classic""]","[""outdoor living"", ""curated collection""]",207.55,321.08
SKU0703,Microfiber Storage Cabinet,Maroon,Storage,Cabinet,"[""microfiber"", ""farmhouse"", ""maroon"", ""storage"", ""classic"", ""home"", ""glam""]","[""industrial loft look"", ""home essentials""]",355.52,639.96
SKU0704,Steel Ceramic Plate Set of 4,Sage Green,Kitchen,Tableware,"[""sage green"", ""modern"", ""farmhouse"", ""eco-friendly"", ""decor"", ""ceramic"", ""kitchen"", ""steel""]","[""home essentials""]",60.69,97.79
SKU0705,Mahogany Floating Shelf,Teal,Storage,Shelf,"[""minimalist"", ""adjustable"", ""mahogany"", ""functional"", ""seating"", ""classic"", ""teal""]","[""complete decor kit""]",372.10,1078.59
SKU0706,Ceramic Bed Frame (Queen),Blue,Furniture,Bed,"[""portable"", ""rustic"", ""bohemian"", ""ceramic"", ""bedroom"", ""seating"", ""stylish"", ""blue""]","[""outdoor living"", ""curated collection""]",245.30,651.92
SKU0707,Smart LED Strip Light,Beige,Lighting,Ambient Light,"[""modern"", ""beige"", ""bohemian"", ""coastal"", ""home"", ""lighting""]","[""nursery decor"", ""curated collection""]",128.87,380.93
SKU0708,Walnut Office Desk,Walnut,Furniture,Desk,"[""walnut"", ""handmade"", ""portable"", ""functional"", ""home office""]","[""nursery decor"", ""curated collection""]",314.38,864.44
SKU0709,Velvet Mug Set of 4,Gold,Kitchen,Tableware,"[""minimalist"", ""adjustable"", ""industrial"", ""gold"", ""giftable"", ""velvet"", ""kitchen"", ""classic""]","[""curated collection""]",242.76,498.58
SKU0710,Pine Turkish Bath Towel,Transparent,Bathroom,Towel Set,"[""transparent"", ""modern"", ""ambient"", ""bohemian"", ""bathroom"", ""coastal"", ""pine"", ""home""]","[""designer's choice""]",257.24,531.23
SKU0711,Cotton Office Desk,Orange,Furniture,Desk,"[""minimalist"", ""eco-friendly"", ""cotton"", ""unique"", ""home office"", ""classic"", ""orange"", ""contemporary""]","[""designer's choice""]",332.23,530.95
SKU0712,Mahogany Fog-Free Shower Mirror,Gold,Bathroom,Vanity Mirror,"[""mahogany"", ""industrial"", ""gold"", ""bathroom"", ""coastal"", ""stylish"", ""classic"", ""essential"", ""lighting""]","[""curated collection"", ""rustic retreat collection""]",318.85,924.70
SKU0713,Stylish Fleece Blanket,Terracotta,Textiles,Throw Blanket,"[""durable"", ""ambient"", ""decor"", ""terracotta"", ""contemporary""]","[""curated collection"", ""dining collection""]",165.03,288.70
SKU0714,Acrylic Soap Dispenser,Red,Bathroom,Accessory Set,"[""red"", ""storage"", ""bathroom"", ""unique"", ""acrylic"", ""classic"", ""contemporary"", ""lighting""]","[""home essentials""]",288.00,570.15
SKU0715,TrueCare Exterior Wall Primer,Blue,Paints,Primers,"[""space-saving"", ""modern"", ""paint"", ""renovation"", ""portable"", ""rustic"", ""wall treatment"", ""blue"", ""home""]","[""modern minimalist vibe"", ""curated collection"", ""painting project kit"", ""home renovation supplies""]",228.29,678.96
SKU0716,Geometric 3-Seater Velvet Sofa,Rust,Home Necessities,Sofas,"[""modern"", ""farmhouse"", ""soft"", ""living room"", ""velvet"", ""decor"", ""essential"", ""rust"", ""comfort""]","[""living room seating solution"", ""curated collection""]",364.45,632.70
SKU0717,Terracotta Accent Chair,Floral,Furniture,Chair,"[""farmhouse"", ""portable"", ""decor"", ""terracotta"", ""floral""]","[""office setup"", ""home essentials""]",44.51,90.90
SKU0718,Tractor Emulsion Shyne,Walnut,Paints,Interior Paints,"[""minimalist"", ""walnut"", ""soft"", ""durable"", ""paint"", ""renovation"", ""wall treatment""]","[""home renovation supplies"", ""painting project kit"", ""home essentials""]",149.14,409.44
SKU0719,Set of 6 Drawer Dividers,Sage Green,Storage,Drawer Organizer,"[""scandinavian"", ""sage green"", ""farmhouse"", ""soft"", ""functional""]","[""modern minimalist vibe"", ""complete decor kit""]",327.95,829.16
SKU0720,Steel Rattan Pendant Light,Navy,Lighting,Pendant Light,"[""scandinavian"", ""space-saving"", ""handmade"", ""industrial"", ""unique"", ""rattan"", ""navy"", ""steel"", ""home""]","[""outdoor living"", ""curated collection""]",278.55,628.39
SKU0721,Memory Foam Bath Rug,Bronze,Bathroom,Bath Mat,"[""farmhouse"", ""bronze"", ""rustic"", ""bathroom"", ""seating"", ""classic"", ""memory foam"", ""comfort""]","[""designer's choice""]",16.48,43.09
SKU0722,Woven Kitchen Cart,Turquoise,Storage,Utility Cart,"[""handmade"", ""rustic"", ""industrial"", ""turquoise"", ""kitchen"", ""woven"", ""comfort"", ""home""]","[""designer's choice""]",403.45,933.00
SKU0723,Luxurious Cotton Sheet Set,Mustard Yellow,Textiles,Sheets,"[""modern"", ""mustard yellow"", ""cotton"", ""rustic"", ""bohemian"", ""stylish"", ""essential""]","[""curated collection""]",202.71,416.51
